,condition,ace_circ,ace_true
0,1.1939227744055356,0.919267126036438,0.9200000000000008
1,3.1598892450607727,0.9195578788298909,0.9200000000000008
2,2.457821299248584,0.9196701317293968,0.9200000000000008
3,1.6684037745466884,0.91952917137595,0.9200000000000008
4,1.483157778636876,0.917963508425985,0.9200000000000008
5,2.3181899306640545,0.9179728616824929,0.9200000000000008
6,3.2695880826357993,0.09220161547022376,0.9200000000000008
7,2.7176245377997703,0.921618532730174,0.9200000000000008
8,1.5064690231649092,0.9192798505013524,0.9200000000000008
9,2.4299963094776054,0.9224304814372244,0.9200000000000008
10,3.1197398779171137,0.9193216728695366,0.9200000000000008
11,2.9995508557651336,0.9178353427197036,0.9200000000000008
12,2.201828615945185,0.9194666419334724,0.9200000000000008
13,2.2756006967056965,0.9180206350538692,0.9200000000000008
14,3.5261586067255535,0.9157314146077691,0.9200000000000008
15,3.0491657400579415,0.9180510471132804,0.9200000000000008
16,2.332943984070854,0.9173821044176856,0.9200000000000008
17,2.153159386131976,0.9192414670779436,0.9200000000000008
18,2.3524786623398457,0.919000781581634,0.9200000000000008
19,2.5404201642854805,0.9179395781498486,0.9200000000000008
20,1.3359685041134686,0.9238301767491852,0.9200000000000008
21,2.970280090240654,0.9175199549830688,0.9200000000000008
22,2.2010498759079056,0.9190893209558592,0.9200000000000008
23,2.0793166612005867,0.9196835695656079,0.9200000000000008
24,2.409105711444516,0.2035551038151924,0.9200000000000008
25,2.317708359603083,0.918486865529625,0.9200000000000008
26,1.7505217302718483,0.9191714836867756,0.9200000000000008
27,1.5826744288774806,0.9188063606050828,0.9200000000000008
28,2.318014596709921,0.919217705187952,0.9200000000000008
29,2.9442291721769047,0.9190496516217266,0.9200000000000008
30,2.0048555275587043,0.9188445016649672,0.9200000000000008
31,2.1314670893343064,0.9176052891120589,0.9200000000000008
32,1.8256496632570287,0.9213735443639528,0.9200000000000008
33,1.3462534293091173,0.9191986963261016,0.9200000000000008
34,2.9939465475465603,0.9182330944349693,0.9200000000000008
35,1.4011326642335704,0.9214840634693144,0.9200000000000008
36,2.6977874226572345,0.15449707864509302,0.9200000000000008
37,2.4287417820009347,0.9182367879383596,0.9200000000000008
38,1.7790300645125534,0.9213424737694912,0.9200000000000008
39,2.5335480378226345,0.18298172859568454,0.9200000000000008
40,2.8862104944408142,0.9198218838726264,0.9200000000000008
41,2.6808439947012217,0.9167567648961724,0.9200000000000008
42,1.8139508351211284,0.9192682538394574,0.9200000000000008
43,2.1017513478725984,0.9180055379126202,0.9200000000000008
44,2.6662793719657025,0.9216378224787528,0.9200000000000008
45,3.2203387796950995,0.4014186714972312,0.9200000000000008
46,1.9182879602803085,0.9206268168538478,0.9200000000000008
47,2.9269306297740485,0.9211822067414092,0.9200000000000008
48,3.4915170633448445,0.918085440316878,0.9200000000000008
49,2.17036347598094,0.9175518690302468,0.9200000000000008
50,1.4747252184872035,0.9188460487128868,0.9200000000000008
51,2.6691620647991794,0.9188681336000668,0.9200000000000008
52,3.2172470264980184,0.9223703637227576,0.9200000000000008
53,1.7213443392752146,0.9180835502541388,0.9200000000000008
54,1.6433801486541335,0.9179588666200134,0.9200000000000008
55,3.0601826653487403,0.9209204829429238,0.9200000000000008
56,2.4871929614507216,0.30717564766609584,0.9200000000000008
57,1.7694902005150697,0.9190028995104018,0.9200000000000008
58,2.0280785685827616,0.919347424616734,0.9200000000000008
59,3.011731114773464,0.1214862870425268,0.9200000000000008
60,1.9202824180929188,0.9181839223336276,0.9200000000000008
61,2.352243899042549,0.9213056604202636,0.9200000000000008
62,3.2129034183320457,0.9232524694917238,0.9200000000000008
63,2.3259951488487443,0.91881194186439,0.9200000000000008
64,1.3038802722803622,0.92259013596279,0.9200000000000008
65,1.701116755113228,0.9181966071862948,0.9200000000000008
66,2.1678177741085647,0.9169020063691876,0.9200000000000008
67,1.7929686313280142,0.9206217961222094,0.9200000000000008
68,2.4299902338244705,0.9196947671610304,0.9200000000000008
69,1.8145375039313885,0.9190642437228528,0.9200000000000008
70,1.3734885460823154,0.918451850990385,0.9200000000000008
71,2.245539028771454,0.9196649660593696,0.9200000000000008
72,2.3125239519315133,0.9224028273822312,0.9200000000000008
73,1.1547409932450263,0.9202601179006716,0.9200000000000008
74,2.229301866965105,0.9202898075617864,0.9200000000000008
75,3.163033371875932,0.9223463810894104,0.9200000000000008
76,2.1863721406634067,0.9192118259332632,0.9200000000000008
77,2.649842221508147,0.22728041339967806,0.9200000000000008
78,2.9709008288301217,0.9180965744496729,0.9200000000000008
79,1.7286963338182997,0.9203177238637944,0.9200000000000008
80,1.712095084524746,0.9195924265621144,0.9200000000000008
81,1.8784829335268038,0.9175719838573732,0.9200000000000008
82,1.8262413914247968,0.9183181865337648,0.9200000000000008
83,1.880944039733253,0.9190040623968814,0.9200000000000008
84,2.535262061808184,0.9189071309970818,0.9200000000000008
85,1.5629609835425993,0.9186338486928898,0.9200000000000008
86,2.23866439211803,0.9180451999177328,0.9200000000000008
87,3.024846227530745,0.0998750955354874,0.9200000000000008
88,1.4629903351061553,0.9195440455541772,0.9200000000000008
89,1.9361252536036881,0.9195441762826748,0.9200000000000008
90,2.7114684494970738,0.9184752228610398,0.9200000000000008
91,1.552390498935521,0.9191315015287512,0.9200000000000008
92,1.6083311042318311,0.9181967081358826,0.9200000000000008
93,2.02214908119966,0.9198423551176024,0.9200000000000008
94,1.3910755573537783,0.918431753106534,0.9200000000000008
95,2.327563561598184,0.918742374115978,0.9200000000000008
96,2.2678646772287934,0.9185123678255956,0.9200000000000008
97,2.109627655332933,0.9185320458057602,0.9200000000000008
98,1.7554228645792365,0.9191067457198374,0.9200000000000008
99,3.1767898289978462,0.07477625853443033,0.9200000000000008
100,1.9259510055513709,0.9189429520473326,0.9200000000000008
101,2.4985683568155057,0.9194304735051756,0.9200000000000008
102,1.6820237841271777,0.9188073329957293,0.9200000000000008
103,2.3022377346327656,0.9187601952327852,0.9200000000000008
104,2.370529482770338,0.9207272445039908,0.9200000000000008
105,2.8596632791660177,0.9175762424195656,0.9200000000000008
106,3.766151053067112,0.9183456087748524,0.9200000000000008
107,2.193609297560093,0.9205117911124752,0.9200000000000008
108,2.4840093015638134,0.9189281169940222,0.9200000000000008
109,1.9560747865035253,0.9199057838927116,0.9200000000000008
110,2.206955805430771,0.9180264414479749,0.9200000000000008
111,2.1946437689113147,0.919914540140114,0.9200000000000008
112,3.1376940039316112,0.9163513614764216,0.9200000000000008
113,3.0160945606533325,0.9186597679047384,0.9200000000000008
114,2.5965096782415578,0.9207273769266976,0.9200000000000008
115,1.9570410834564596,0.918146626703435,0.9200000000000008
116,3.481592361556274,0.918302383859636,0.9200000000000008
117,2.159573750282063,0.9185281563686942,0.9200000000000008
118,3.2554114743110114,0.9189516465475972,0.9200000000000008
119,2.1980251886972275,0.918364334166902,0.9200000000000008
120,1.2477718441046193,0.9185591908984466,0.9200000000000008
121,1.273536008220307,0.9190631151848826,0.9200000000000008
122,2.111952305525408,0.9187094797984044,0.9200000000000008
123,1.8383264647984032,0.9196113601715922,0.9200000000000008
124,2.455186939225968,0.9220298393240262,0.9200000000000008
125,2.4584337494769253,0.9187384305231912,0.9200000000000008
126,1.096824162802648,0.9203816490590336,0.9200000000000008
127,2.9631259648495285,0.9191841876180143,0.9200000000000008
128,3.2005459453338028,0.4688166837321706,0.9200000000000008
129,2.244504219953296,0.2339467825357469,0.9200000000000008
130,1.9343042061092468,0.9200708307915522,0.9200000000000008
131,1.7764203106799226,0.9193782772817576,0.9200000000000008
132,1.6263218434753617,0.9183005245892042,0.9200000000000008
133,1.6998416618927688,0.9201730264797466,0.9200000000000008
134,1.5558006761686098,0.9182534059791804,0.9200000000000008
135,2.262614628561152,0.9196661399039976,0.9200000000000008
136,1.1356051884106146,0.9204620942233122,0.9200000000000008
137,3.0273810780496504,0.9191620979740692,0.9200000000000008
138,1.95565609245434,0.9183368844147116,0.9200000000000008
139,1.56775601031531,0.9184524742789704,0.9200000000000008
140,3.2341617707990946,0.9195375859513992,0.9200000000000008
141,3.3231414026927397,0.9194805188301436,0.9200000000000008
142,1.3863070373672468,0.9183008335103648,0.9200000000000008
143,1.5908321212499366,0.9180775135020828,0.9200000000000008
144,2.8693255647153233,0.9205456627273764,0.9200000000000008
145,2.5760502883640486,0.9191938615587502,0.9200000000000008
146,1.6030005328129389,0.9195330590262244,0.9200000000000008
147,2.8135375687493127,0.9190743223755604,0.9200000000000008
148,2.2960804572674003,0.9189342958545744,0.9200000000000008
149,1.120907245973578,0.9185680454140446,0.9200000000000008
150,2.10029904233916,0.9177167589029208,0.9200000000000008
151,2.222162154431253,0.9189070727406746,0.9200000000000008
152,3.4495313094176,0.9212282622290568,0.9200000000000008
153,2.2186082315826954,0.9174637968327116,0.9200000000000008
154,1.5680583817378326,0.9194224103058649,0.9200000000000008
155,2.4768167754845427,0.9195251768915536,0.9200000000000008
156,1.7133849808414368,0.9193334081007266,0.9200000000000008
157,1.9090593440873664,0.9191189276235608,0.9200000000000008
158,2.1252281150722725,0.9177069022035002,0.9200000000000008
159,2.296893668543272,0.91774886426645,0.9200000000000008
160,1.8232985663772023,0.9215023846846604,0.9200000000000008
161,2.9730470191399037,0.35832107591313145,0.9200000000000008
162,1.8512786178207763,0.9215255611041048,0.9200000000000008
163,1.6330158223893703,0.9189587713955184,0.9200000000000008
164,1.8945394403597364,0.9191476085374904,0.9200000000000008
165,1.3753413848736755,0.9181837357713828,0.9200000000000008
166,3.2242803128782898,0.916564842639412,0.9200000000000008
167,2.471090917138493,0.9213598919630482,0.9200000000000008
168,1.604940677053974,0.9194469605913675,0.9200000000000008
169,3.0138810314095137,0.20003113245204834,0.9200000000000008
170,2.170511771515032,0.9186084655817106,0.9200000000000008
171,1.3204851717435742,0.9195127556862168,0.9200000000000008
172,2.2029932963254057,0.9187667170904218,0.9200000000000008
173,2.4439072177799503,0.9181294681688984,0.9200000000000008
174,2.349070144542236,0.9193545503666362,0.9200000000000008
175,1.8944270679364772,0.9180139940058292,0.9200000000000008
176,2.0515112480129702,0.91928917858949,0.9200000000000008
177,2.152055393397332,0.9214283317765072,0.9200000000000008
178,2.9081664781262457,0.9201021717559134,0.9200000000000008
179,2.0578126193306154,0.9179349470389212,0.9200000000000008
180,2.3951579475560294,0.9180598241955042,0.9200000000000008
181,2.0202375826121832,0.9198780666481372,0.9200000000000008
182,3.053786725593875,0.9188927765544964,0.9200000000000008
183,1.5485490003883249,0.9205528781092696,0.9200000000000008
184,3.249557893019852,0.9219837790394464,0.9200000000000008
185,2.128988109160355,0.9183004684987492,0.9200000000000008
186,1.4000433199385411,0.9195218344011916,0.9200000000000008
187,2.5633768097934806,0.9193609640634792,0.9200000000000008
188,1.7822392858394631,0.9194094278847073,0.9200000000000008
189,1.6652900828419333,0.9218097411341069,0.9200000000000008
190,1.1227886415522041,0.9185044222107418,0.9200000000000008
191,1.851567408539131,0.9183732583928628,0.9200000000000008
192,1.8094195557217128,0.917886911954206,0.9200000000000008
193,2.3478538296684257,0.9205583240398744,0.9200000000000008
194,1.4753609202322189,0.9179205477495502,0.9200000000000008
195,2.8288466102214938,0.9183718831001516,0.9200000000000008
196,2.6704685889475153,0.9191435266591356,0.9200000000000008
197,1.188291421562529,0.9187385141855235,0.9200000000000008
198,3.281921517426553,0.3694692321460794,0.9200000000000008
199,1.7939230668639117,0.9194301087603036,0.9200000000000008
200,2.2879257412748806,0.9178938026214868,0.9200000000000008
201,2.5557428233836292,0.9182771002380994,0.9200000000000008
202,2.3787922977186735,0.91918082330579,0.9200000000000008
203,2.2617217282454685,0.9213447023384244,0.9200000000000008
204,1.864829589522147,0.9183048945423647,0.9200000000000008
