dag_tolerance,ace_abs_err-0,ace_abs_err-1,ace_abs_err-2,ace_abs_err-3,ace_abs_err-4,ace_abs_err-5,ace_abs_err-6,ace_abs_err-7,ace_abs_err-8,ace_abs_err-9,ace_abs_err-10,ace_abs_err-11,ace_abs_err-12,ace_abs_err-13,ace_abs_err-14,ace_abs_err-15,ace_abs_err-16,ace_abs_err-17,ace_abs_err-18,ace_abs_err-19,max-metric-0,max-metric-1,max-metric-2,max-metric-3,max-metric-4,max-metric-5,max-metric-6,max-metric-7,max-metric-8,max-metric-9,max-metric-10,max-metric-11,max-metric-12,max-metric-13,max-metric-14,max-metric-15,max-metric-16,max-metric-17,max-metric-18,max-metric-19,h_notears-0,h_notears-1,h_notears-2,h_notears-3,h_notears-4,h_notears-5,h_notears-6,h_notears-7,h_notears-8,h_notears-9,h_notears-10,h_notears-11,h_notears-12,h_notears-13,h_notears-14,h_notears-15,h_notears-16,h_notears-17,h_notears-18,h_notears-19,ace_abs-0,ace_abs-1,ace_abs-2,ace_abs-3,ace_abs-4,ace_abs-5,ace_abs-6,ace_abs-7,ace_abs-8,ace_abs-9,ace_abs-10,ace_abs-11,ace_abs-12,ace_abs-13,ace_abs-14,ace_abs-15,ace_abs-16,ace_abs-17,ace_abs-18,ace_abs-19
2.9470517025518096e-12,0.0004534104889378776,2.0037100740704934e-06,1.384784104885295e-06,5.605478115619511e-05,3.3982582636451876e-06,1.8209971792138013e-06,1.4107273604846426e-06,0.0003738773030422804,0.0001317276166349357,4.239463856858805e-05,0.00045001249037879276,5.802888636785575e-05,0.0007606217008886418,0.0,6.264271842087998e-05,0.0003301417504277815,0.0002048826224456679,1.5287085714617212e-06,1.176978965289669e-06,9.093843564733639e-06,0.0007646890848742041,0.0005279023237129143,0.00019206668390636672,0.000373403942154793,0.0004926564357414787,0.0002206815154373043,0.000479217705126711,0.0005481093353685296,0.00013135143063081056,0.0007632264394094195,0.00016758689666507287,5.8028886368743926e-05,0.0007264402268204138,0.0001164587225894742,0.00031097525708490004,0.00019260745941007684,0.0003957985171905154,0.00035979665180430054,0.001651205190010648,0.00034658680951928696,2.5366375666635577e-12,3.779199175824033e-12,2.5215385335286555e-12,3.8475889141409425e-12,2.828848266744899e-12,2.5996982344622666e-12,2.630784479151771e-12,2.8110846983508964e-12,2.3723245590190345e-12,2.9238833576528123e-12,2.9256597144922125e-12,3.1388225352202426e-12,3.61577434659921e-12,3.1956659540810506e-12,2.4078516958070395e-12,2.5632829192545614e-12,2.574829238710663e-12,3.0171420917213254e-12,3.907096868260851e-12,2.829736445164599e-12,0.7100727601300298,2.0037100740704934e-06,1.3847841046077392e-06,5.605478115652818e-05,3.3982582636451876e-06,1.8209971796440128e-06,1.410727360262598e-06,0.5369749640224796,0.5805844489245265,1.2574870421000082,1.95602405668407,1.6670967655746762,3.0615324143100646,0.0,6.264271842015834e-05,2.183960156002008,0.00020488262244644506,1.5287085714617212e-06,1.176978965289669e-06,0.772285961266705
6.551285568595496e-12,0.0004482466999367052,2.3536814374745565e-06,2.299856606102768e-06,6.619057772605519e-05,4.402609623157388e-06,2.6215975895277355e-06,2.3066177281538813e-06,0.00016007772839821133,0.00010413981042578513,3.746449252051143e-05,0.0004393839819072376,5.6936576829258456e-05,0.00039884683215163363,0.0,5.4953532503065894e-05,0.00032822751734418176,0.0003055552680031326,2.329412429784549e-06,1.5166611248302458e-06,4.798205842537762e-06,0.0006483264369806873,0.0005178406226551413,0.00026894366555296756,0.00018730915648279556,0.0003964432168441778,0.0003099210372425887,0.0005406171951376493,0.0004804257009719537,0.00014166489003084376,0.0007496443867117445,0.00016566072693469103,5.6936576830146635e-05,0.0007152176342769974,0.00016662792152843942,0.00034073601200956816,0.00019555131720405683,0.00038769153955575675,0.00032907682607130617,0.001570341319836999,0.00047407900337505406,7.504219468046358e-12,5.242029033070139e-12,6.9322325657594774e-12,5.949019055151439e-12,4.710898338089464e-12,5.38769029390096e-12,7.006839553014288e-12,6.10178574333986e-12,6.588507517335529e-12,6.391331908162101e-12,5.46052092431637e-12,4.89297491412799e-12,5.990763440877345e-12,4.9462656193099974e-12,5.349498621853854e-12,6.787459483348357e-12,6.821210263296962e-12,7.014833158791589e-12,6.497913318526116e-12,7.013056801952189e-12,0.710077923919031,2.3536814374745565e-06,2.2998566058252123e-06,6.619057772638826e-05,4.402609623157388e-06,2.621597589957947e-06,2.3066177279318367e-06,0.5371887635971236,0.5806120367307357,1.2575669012310973,1.9560346851925416,1.6670978578842148,3.0618941891788016,0.0,5.495353250234425e-05,2.1839620702350917,0.00030555526800390975,2.329412429784549e-06,1.5166611248302458e-06,0.7722816656289828
1.4563484775012445e-11,0.0004026084640572636,4.044370354810658e-06,2.9708072777356875e-06,6.375020980925461e-05,7.150817779310345e-06,3.9061322097688755e-06,2.9656567193114824e-06,0.00015380724706237636,0.00021307845959073202,0.0001538742773687929,0.0004224315825505087,5.807615847586156e-05,0.0007350515832382776,0.0,2.5055908813159666e-05,0.00032669505681459654,0.00020600963917338788,3.188795290989257e-06,1.9587786450347175e-06,2.3511594445801975e-06,0.0005624617985421584,0.0004235410344676227,0.000252310021563229,0.00038452382206100033,0.0005406166017071223,0.0004880734917327434,0.0006148440134134958,0.0004995077826214223,0.00021222323820746514,0.0007786954301880921,0.0001494168073321589,5.807615847586156e-05,0.0007301961881066005,0.00016574891956500082,0.0003122117000646796,0.0001912283865233011,0.00046275918282834283,0.0004817014804332498,0.000976797215818446,0.00037480549689727916,1.1660894472242944e-11,1.5440093648066977e-11,1.156053031081683e-11,1.3242740237728867e-11,1.2430945162122953e-11,1.1967316027039487e-11,1.1621814621776139e-11,1.1399770016851107e-11,1.227462576025573e-11,1.0645706538525701e-11,1.20614629395277e-11,1.297539853339913e-11,1.4854784069484595e-11,1.3064216375369142e-11,1.4804157899561687e-11,1.0532907879223785e-11,1.13500320253479e-11,1.3088197192701045e-11,1.0830447649823327e-11,1.1683098932735447e-11,0.7101235621549105,4.044370354810658e-06,2.9708072774581318e-06,6.375020980958768e-05,7.150817779310345e-06,3.906132210199087e-06,2.965656719089438e-06,0.5371950340784595,0.5805030980815707,1.257375562461208,1.9560516375918984,1.6670967183025682,3.061557984427715,0.0,2.505590881243802e-05,2.1839636026956213,0.00020600963917416504,3.188795290989257e-06,1.9587786450347175e-06,0.7722792185825849
3.237457542817653e-11,0.0003832425945121676,5.05221386756932e-06,4.83593273331584e-06,0.00016283563942681711,1.0306510193569974e-05,6.352110827903545e-06,4.788358490825928e-06,0.00019039979973034526,0.00017030767846226702,3.928258141971952e-05,0.0004294791572978518,0.00011621512654436117,0.00047713937605653456,0.0,7.701764046566528e-05,0.0003602839143819203,0.00027240018848251335,4.728802644673097e-06,3.0803553458297783e-06,3.1037885834805934e-06,0.0005018857272661221,0.0005551132315029239,0.000331235669204899,0.0004300877144340909,0.0004299353763838054,0.0003147336125256528,0.0006224365108129515,0.0004804256505140936,0.00016903469849127717,0.0008034650303316371,0.00016511199903890272,0.00011621512654458321,0.0007333369554087781,0.00015594732612767004,0.0003902941227531542,0.0002557580599835685,0.0005777944787068723,0.00048671749855300206,0.0008118381099257824,0.0003497244159974373,3.078248766996694e-11,2.4089175099106797e-11,3.0591529309731413e-11,2.6201263381153694e-11,2.582289937436144e-11,3.162270445500326e-11,3.0317082178044075e-11,2.5354829347179475e-11,2.7135627078678226e-11,2.8244073746463982e-11,3.19113624414058e-11,2.6835422772819584e-11,2.4654056574036076e-11,2.7151614290232828e-11,2.751399108547048e-11,2.7926105872211338e-11,2.958344680337177e-11,2.878319804722196e-11,2.680522470654978e-11,3.05018232893417e-11,0.7101429280244556,5.05221386756932e-06,4.835932733038284e-06,0.00016283563942715018,1.0306510193569974e-05,6.352110828333757e-06,4.788358490603883e-06,0.5371584415257915,0.5805458688626992,1.257490154157157,1.956044590017151,1.6670385793344997,3.0618158966348967,0.0,7.701764046494364e-05,2.183930013838054,0.0002724001884832905,4.728802644673097e-06,3.0803553458297783e-06,0.7722799712117238
7.196856730011528e-11,0.0002849687247893362,8.209259873648041e-06,6.967213172004438e-06,6.754736548705842e-05,1.71356518401993e-05,9.180026372082595e-06,7.086821359636453e-06,0.0003615418768874168,0.00019726348586734943,2.2531560872840473e-05,0.00026866183282669986,5.8275787296224735e-05,0.00020945401777172634,0.0,7.594238235134054e-05,0.00021248362296288903,0.0002293947617938441,6.426638153062046e-06,4.586792474051333e-06,3.315244907153847e-06,0.0004967726425079116,0.0005953680753839619,0.0002934552807194457,0.00029225853578163097,0.000499792113024311,0.00048195097753130377,0.0003514104364747972,0.0005597573413135271,0.00019519499871167856,0.0015255007379793492,0.00011908702623131262,5.827578729844518e-05,0.000724123066195058,0.00023003312249336716,0.00039123155129305864,0.00018936680871517453,0.00043251039721137197,0.00037766834496877344,0.0010202193223647293,0.0004823480565763966,6.408118480294434e-11,6.361222659734267e-11,6.360423299156537e-11,6.869349533644709e-11,7.134204338399286e-11,6.579092826086708e-11,6.643219307989057e-11,6.698819277062285e-11,7.173639460233971e-11,5.844658090836674e-11,6.643663397198907e-11,5.304556793817028e-11,6.436096100514987e-11,5.373745892711668e-11,6.077982561691897e-11,5.7990057200640877e-11,6.499689675365516e-11,5.31752419874465e-11,5.944045256001118e-11,6.679812258880702e-11,0.7102412018941784,8.209259873648041e-06,6.967213171726883e-06,6.754736548739149e-05,1.71356518401993e-05,9.180026372512806e-06,7.086821359414408e-06,0.5369872994486344,0.5805189130552941,1.257506905177704,1.9562054073416222,1.6670965186737479,3.0620835819931815,0.0,7.59423823506189e-05,2.184077814129473,0.00022939476179462126,6.426638153062046e-06,4.586792474051333e-06,0.7722801826680474
1.5998587196060573e-10,0.00033349277946992384,1.1830392756412527e-05,9.823270976594412e-06,6.159049645476644e-05,2.3376111512898946e-05,1.287274519741477e-05,9.646779941197003e-06,0.00014543499159902495,0.00020025787727051547,1.902209679771616e-06,0.0003006244066234842,0.00011619520756367407,0.0003451285193087905,0.0,0.00011888397477224921,0.00035227118702785276,0.0001792108759234301,9.611880629799578e-06,6.448877234104032e-06,5.1487000087835355e-06,0.000523582450258239,0.0005356182513389651,0.00029574795200426607,0.0004765991116055801,0.0005020596229509122,0.00015505662429804445,0.0005777161580249324,0.0005016601764263884,0.0002526619860415109,0.0007711701075077626,0.0001311772105385689,0.00011619520756389612,0.0007301526095967939,0.00016574183182216373,0.00039905576494647654,0.0002553762557324646,0.0004118260392542705,0.00035795458398535374,0.0010447040375839206,0.00042230237247764535,1.2728484932722495e-10,1.3210232907567843e-10,1.262527860035334e-10,1.502868940406188e-10,1.3276135746309592e-10,1.3012702027026535e-10,1.2308642993730246e-10,1.3930190334576764e-10,1.4946177628871737e-10,1.1552359069355589e-10,1.3160317280380696e-10,1.383675396482431e-10,1.4151080307556185e-10,1.4011725113505236e-10,1.12031273147295e-10,1.6017409620872058e-10,1.2022560724744835e-10,1.1894485396624077e-10,1.1752288031630087e-10,1.2386180969770066e-10,0.7101926778394978,1.1830392756412527e-05,9.823270976316856e-06,6.159049645443337e-05,2.3376111512898946e-05,1.2872745197844981e-05,9.646779940974959e-06,0.5372034063339228,0.580515918663891,1.257527534528897,1.9561734447678254,1.6670385992534804,3.0619479074916445,0.0,0.00011888397477152757,2.183938026565408,0.00017921087592420726,9.611880629799578e-06,6.448877234104032e-06,0.7722717187231315
3.5564803062231214e-10,0.0004900699859174962,1.6631580640922835e-05,1.586858662017132e-05,1.1159703318386338e-05,3.4782153110910106e-05,2.0868799533516058e-05,1.4409579357055335e-05,0.00012998298136313036,0.00021412700591283418,0.00010314237923902958,0.00013191094009346038,5.837810229847307e-05,0.00021374561841058792,0.0,2.671638122794806e-05,0.0002072185165724605,0.0003948674461831114,1.5613826007359653e-05,1.0412563673662441e-05,1.7902261633118144e-06,0.0007773142068679879,0.0005112840081825665,0.00023854003004752933,0.0002706426752914215,0.0005231590679547482,0.0003107065516589902,0.00033178309925063765,0.00045208352388148576,0.00020992601466784944,0.0007434626447639586,8.73104530603186e-05,5.837810229847307e-05,0.0006128757344736605,0.00017333565507215987,0.00028877675950567117,0.00019122279549876886,0.0005637052472580173,0.0002172545664536063,0.0010241479065141968,0.00040265694630124704,3.3223734874354705e-10,2.61103139109764e-10,3.2945912664672505e-10,2.7903368504667014e-10,2.9386182376356373e-10,3.411777527162485e-10,2.7425706150552287e-10,2.7619506681730854e-10,2.9600144557662134e-10,3.0109958970570005e-10,3.4492586564738303e-10,3.050546482086247e-10,2.616413752321023e-10,3.0872104872514683e-10,3.3510616503917845e-10,2.9838265191983737e-10,2.6857271961944207e-10,3.1393643240562596e-10,3.063753695187188e-10,2.757127859354114e-10,0.7100361006330502,1.6631580640922835e-05,1.5868586619893765e-05,1.1159703318053271e-05,3.4782153110910106e-05,2.086879953394627e-05,1.440957935683329e-05,0.5372188583441587,0.5805020495352486,1.2574262943593377,1.9563421582343554,1.6670964163587456,3.0620792903925427,0.0,2.6716381227226416e-05,2.1840830792358634,0.0003948674461838886,1.5613826007359653e-05,1.0412563673662441e-05,0.772275077196977
7.906043210907701e-10,0.0003663093408934337,2.6858834737696502e-05,2.3493413419672926e-05,4.70363835118337e-05,5.656700385625835e-05,3.0850366524809436e-05,2.340900839170601e-05,0.00011681180609335318,0.00020347314129642857,0.00012970434649162144,0.00026332967736153456,0.0001164859498103965,0.00044062528701749315,0.0,2.4059374107820997e-05,7.417781977148152e-05,0.00022939531394405854,2.2517033889492993e-05,1.5463529437016103e-05,1.4258948628165236e-05,0.000530910021526062,0.0004380595964690315,0.0002952758439858094,0.0003797552819577721,0.0005174172319066805,0.0002834370496722638,0.0005920755633002095,0.00047320533015615673,0.00019666546893015724,0.0008247272111908963,0.00013547638520083893,0.00011648594981128468,0.0007076570115624799,0.00011556992546135625,0.00031080195829713553,7.9344628639344e-05,0.0005011832894357138,0.00046117227822728424,0.0010314248453074152,0.0002983251880353003,7.279030711515588e-10,6.809450781020132e-10,7.223039943937692e-10,6.20663520578546e-10,7.773808263777937e-10,7.460867479380795e-10,7.245120059451438e-10,7.206892860267544e-10,7.771108201382049e-10,6.654765627445158e-10,7.540785773585412e-10,5.621325627203078e-10,5.854676743410892e-10,5.694271720813049e-10,6.634168769892312e-10,6.597788981821395e-10,7.090559250855222e-10,6.528049212306541e-10,6.756710746458339e-10,7.286740100198585e-10,0.7101598612780743,2.6858834737696502e-05,2.349341341939537e-05,4.703638351216677e-05,5.656700385625835e-05,3.085036652523965e-05,2.3409008391483965e-05,0.5372320295194285,0.580512703399865,1.2573997323920851,1.9562107394970873,1.6670383085112337,3.0618524107239358,0.0,2.405937410709935e-05,2.1842161199326644,0.0002293953139448357,2.2517033889492993e-05,1.5463529437016103e-05,0.7722626084745121
1.7575106248547966e-09,0.00027465587582353734,3.988938317489944e-05,3.196966518120847e-05,3.571075096478471e-05,8.157343989011504e-05,4.2044237044541743e-05,3.375177685305264e-05,0.00012134555373299882,0.00020324355652334702,3.757058190467788e-05,0.00036135077202770205,5.938595538257374e-05,0.0003019499870835496,0.0,1.015925252229044e-06,0.0003032419542781106,0.00015412908063028308,3.165397443785162e-05,2.09972391888543e-05,2.5543028237984267e-05,0.000493054843845739,0.0005392519643014904,0.0002967019079436195,0.00038422104627144904,0.0003866693158880441,0.00025136120938992025,0.00038767529827610225,0.000495182334778077,0.00023646650758578643,0.0007507391566285304,0.00017475097105257298,5.9385955383239875e-05,0.0005979228327731705,7.933972380169685e-05,0.00027954572303467984,0.0002038534234456435,0.0003220800306582561,0.0004197686537190659,0.0010384367183477003,0.0003338557105492246,1.3484733329960363e-09,1.502178825774081e-09,1.3375727192510567e-09,1.6392265322906496e-09,1.6176979755755383e-09,1.3848184821085852e-09,1.506677449469862e-09,1.5823165000483641e-09,1.6959305071395647e-09,1.2239045332762544e-09,1.400566773668288e-09,1.262042026439758e-09,1.544893990512719e-09,1.2765912771328658e-09,1.7431514010013416e-09,1.7473729130301763e-09,1.4732570718933857e-09,1.2895142731395026e-09,1.2453824638214428e-09,1.514719016881827e-09,0.7102515147431442,3.988938317489944e-05,3.196966518093092e-05,3.571075096511778e-05,8.157343989011504e-05,4.2044237044971955e-05,3.3751776852830595e-05,0.5372274957717889,0.5805129329846381,1.2575670073204814,1.9561127184024212,1.6670954085056615,3.0619910860238697,0.0,1.015925251507399e-06,2.1839870557981578,0.00015412908063106023,3.165397443785162e-05,2.09972391888543e-05,0.7722513243949023
3.906939937054621e-09,0.0002876239948260695,5.415375800379376e-05,4.776026279051937e-05,1.4524517362529688e-05,0.00011491477536267416,6.269093296461248e-05,4.7491194028026484e-05,0.00014947578774726633,0.00016974834027805308,9.006345897644152e-05,0.0003455890906689518,6.0960381866204116e-05,0.0002596631411471151,0.0,1.4910368958481746e-05,0.00017257521557700883,0.00039036212094412104,5.110682470463806e-05,3.145083686725416e-05,2.856180742583092e-05,0.0005061169037124862,0.0006020573806050367,0.00030517573477739646,0.0003840029151498392,0.0005741385779661767,0.0003116825468817419,0.0003152155622403452,0.0005218760038560033,0.00017178613762991457,0.0004476396364372108,0.00018361917436249264,6.096038186731434e-05,0.0006003496621744697,0.00013076196328887235,0.0002310922769754864,0.00013593254326149662,0.000584641269018249,0.00024893664152769723,0.0005991749651798503,0.0004003759790567918,3.0053213251335364e-09,2.76788991726562e-09,2.9841906723504508e-09,3.4082283661973634e-09,3.2055709198175464e-09,3.078962862446133e-09,2.983814084700498e-09,2.9269369150597413e-09,3.152875294176738e-09,3.6646863321720957e-09,3.1108875475638342e-09,3.3281777334082108e-09,3.2095339719262483e-09,3.3676688104833374e-09,3.80174647318654e-09,3.6337972630917648e-09,2.91636759186531e-09,3.362445433197081e-09,2.7959785597886366e-09,3.002028847731708e-09,0.7102385466241417,5.415375800379376e-05,4.7760262790241814e-05,1.4524517362862754e-05,0.00011491477536267416,6.269093296504269e-05,4.749119402780444e-05,0.5371993655377746,0.5805464282008834,1.2574393732796003,1.95612848008378,1.6670938340791779,3.062033372869806,0.0,1.491036895920339e-05,2.184117722536859,0.0003903621209448982,5.110682470463806e-05,3.145083686725416e-05,0.7722483056157144
8.68511373751352e-09,0.000504013586892671,8.115448143993282e-05,7.760166327475115e-05,5.427896757448369e-06,0.0001860272004728844,0.000101963231370919,7.671908101203329e-05,0.00016236627569410356,0.00026805988416300774,3.61764116920682e-05,9.502987696197174e-05,6.451514711613981e-05,0.0003171884729193941,0.0,7.124397551627748e-07,0.0003411454966935068,0.00019570252162093293,7.591364896222439e-05,5.106735031466282e-05,4.10340239564988e-05,0.0008046497106927857,0.0006488955041795696,0.00028906170818676635,0.00036749861269624873,0.0005775412400129687,0.0005056043328628467,0.00024685598492535377,0.0005147852630620342,0.00026491875523504405,0.0008179358828462085,0.00013773656768467646,6.45151471165839e-05,0.0006149475598913278,0.00017136028704434203,0.00034105289468033817,0.0002863129859036473,0.0003457243482474226,0.0004116930285791298,0.0004847895227851542,0.00048196097662701377,7.93986743019559e-09,6.214355252609494e-09,7.879643604269404e-09,6.759186099714043e-09,8.403095108633352e-09,8.139747542657005e-09,7.785746269917126e-09,6.537596242139898e-09,6.995336754300752e-09,7.257058953769047e-09,8.222999170470757e-09,6.9123942125770554e-09,6.341443814505965e-09,6.9967676097348885e-09,7.071632168731412e-09,7.198688756204774e-09,7.604398000182755e-09,7.416486980105219e-09,7.37057526123408e-09,7.832836601551207e-09,0.710022157032075,8.115448143993282e-05,7.76016632744736e-05,5.427896757781436e-06,0.0001860272004728844,0.00010196323137134922,7.671908101181124e-05,0.5371864750498277,0.5804481166569985,1.2574932603268847,1.956379039297487,1.667090279313928,3.061975847538034,0.0,7.124397544411298e-07,2.1839491522557424,0.0001957025216217101,7.591364896222439e-05,5.106735031466282e-05,0.7722358333991838
1.9306977288832496e-08,0.00040227806555803713,0.00013179017987081397,0.00011189693888830066,1.5384100073956297e-05,0.0002751932098936031,0.0001469263292647599,0.0001137732756220089,0.00026739659399699356,0.0003162854331452136,9.607786226695225e-05,0.00028604891039463176,7.876312918186912e-05,0.00043189778133667645,0.0,9.479530831829619e-06,0.0005917452684665037,0.00029099065553517267,0.00010304173727782278,7.365046730181885e-05,7.813131769873749e-05,0.0005759871567715636,0.0006355164323956775,0.0003454276415602031,0.0004368697907932706,0.0007929937231898609,0.00030904994653741414,0.0004008085090316804,0.0005835539168053128,0.0003096770164833229,0.0006680874559053071,0.0002536762471150311,7.876312918320139e-05,0.0007431646519974011,9.040245528746382e-05,0.00038121188923812,0.0004294689336905577,0.0004477319024616122,0.0003925693490938187,0.0011598743003518608,0.0003668404968630093,1.6500939281627325e-08,1.6389988033438385e-08,1.6381310530277915e-08,1.7636185845049113e-08,1.8363659037845537e-08,1.6920401080255942e-08,1.7116457584620548e-08,1.72603078496536e-08,1.8495349252134474e-08,1.9054980704424906e-08,1.710608721339213e-08,1.9082314395291178e-08,1.6536479741091625e-08,1.3807386345376926e-08,1.567948881842085e-08,1.889364042995112e-08,1.6751538822745715e-08,1.3663071563030371e-08,1.5316715007429593e-08,1.7208380498345832e-08,0.7101238925534097,0.00013179017987081397,0.0001118969388880231,1.538410007362323e-05,0.0002751932098936031,0.00014692632926519011,0.00011377327562178685,0.5370814447315249,0.5803998911080163,1.2574333588763098,1.9561880202640543,1.6670760313318622,3.0618611382296166,0.0,9.479530831107974e-06,2.1836985524839694,0.0002909906555359498,0.00010304173727782278,7.365046730181885e-05,0.7721987361054415
4.291934260128778e-08,0.0006349868669339731,0.00018993766499900608,0.00015746492409329793,2.3490206587151174e-05,0.0003752668559924361,0.00020695116331004293,0.00015465124854197043,0.00015721611742514074,0.0004516452125612469,5.601610313687999e-05,0.00022779273661033272,7.990117323308787e-05,0.000564551683469805,0.0,4.675429515793583e-06,0.00045548847938192694,0.0003997989132463742,0.00015450862450899658,0.00012239404859108272,9.535443681463196e-05,0.000896902987896366,0.0006670661970487046,0.00038159320888131454,0.00047356698826872545,0.001058991880385829,0.00042727095247741746,0.0006023119011531186,0.000611030323084516,0.00048298896671195024,0.0010824247698137622,0.00029926318972606225,7.995367721671313e-05,0.0009423437412485066,0.00018653681830915758,0.000428115662714168,0.0003888214459504269,0.000545549777602794,0.0006849202628442796,0.0013722461964551748,0.0004086644904173374,3.2698574514711254e-08,3.403430515191985e-08,3.243703616817584e-08,3.8717451467107367e-08,3.4108309954206106e-08,3.3565676460511895e-08,3.162551820423687e-08,3.586824526280452e-08,3.8475206132204676e-08,4.158532362907863e-08,3.3953585720780666e-08,3.553164074077131e-08,3.650125268706006e-08,3.599158659994828e-08,4.146934617921261e-08,4.124519303871921e-08,3.090196898369868e-08,3.069458198723396e-08,4.227109862142697e-08,3.181169105914705e-08,0.7098911837520337,0.00018993766499900608,0.00015746492409302038,2.3490206586818108e-05,0.0003752668559924361,0.00020695116331047314,0.0001546512485417484,0.5371916252080967,0.5802645313286002,1.2574734206354399,1.9562462764378385,1.667074893287811,3.0617284843274835,0.0,4.675429516515228e-06,2.183834809273054,0.00039979891324715133,0.00015450862450899658,0.00012239404859108272,0.7721815129863256
9.540954763499944e-08,0.0008119394148436987,0.00031561551284192577,0.00025432591896190626,5.277642861345466e-06,0.00055966354104826,0.0003342572981244879,0.00023132343158704938,0.00026105541872500915,0.0006305974931770653,9.901208785434434e-05,0.0003110712315723685,0.00011893457109612982,0.0010633238000732348,0.0,4.3667389449664196e-06,0.0006173296259923688,0.0004980273537776858,0.0002509383628070912,0.00016704311686389743,0.00015842993005732442,0.0011117893413826478,0.000938339253338194,0.000521118922861108,0.000623224737647643,0.0013189836195282023,0.0006569956509323711,0.0006126005223927589,0.0007582202853758657,0.0006699968399341838,0.0013149285539578476,0.00045201388721705094,0.00011895560213312047,0.0011237493648926788,0.0002382466354413637,0.000572683296953258,0.000531242954884048,0.0007592332729651208,0.0007937459494762322,0.0016616729610306003,0.0006253352562404224,8.527891459664261e-08,9.393888333875111e-08,8.461054257224987e-08,7.163031412460441e-08,7.574517457697993e-08,8.758193015268034e-08,7.074213392854745e-08,7.410029745358315e-08,7.642003740926384e-08,7.732933671178444e-08,8.860057398862864e-08,7.864835893656164e-08,6.724456724782613e-08,7.957461090057905e-08,8.626904168806959e-08,7.665555656899414e-08,6.92892392351041e-08,8.091778713747999e-08,7.869069840182874e-08,7.113516709011947e-08,0.709714231204124,0.00031561551284192577,0.0002543259189616287,5.277642861012399e-06,0.00055966354104826,0.0003342572981249181,0.00023132343158682733,0.5370877859067968,0.5800855790479844,1.2574304246507224,1.9561629979428765,1.667035859889948,3.06122971221088,0.0,4.3667389456880645e-06,2.1836729681264435,0.000498027353778463,0.0002509383628070912,0.00016704311686389743,0.772118437493083
2.1209508879201927e-07,0.0011499864341061317,0.0004307086606551085,0.00037729739935377093,3.673424902261857e-06,0.0009121124934053633,0.000495294543811059,0.0003758964458318026,0.00039048283862475053,0.000990618090691786,0.00018931524497234342,0.0004639761261746589,0.00019346248288298895,0.001147564904023568,0.0,4.176283603912756e-06,0.0009185122452062267,0.0006432103156842617,0.0003617996351857064,0.00024867264736600284,0.00024034865562971852,0.0015644239068435054,0.0012915654756286976,0.0007273780551411146,0.0008724447835379845,0.0021520205783887025,0.0009860393156277164,0.0009898322993626696,0.000982895226036673,0.0011051289724054447,0.0016852377901548185,0.0006712251628326893,0.00019350884858643005,0.0014665100833259892,0.00037778636455376713,0.0007605657083518125,0.0007947093223885648,0.0009238197213508048,0.0010932193092363374,0.0020461709225291624,0.0007518655915959016,1.875308051069169e-07,1.7487213810341018e-07,1.8618407082726662e-07,1.5995462554485584e-07,2.002569461367898e-07,1.9220415747867037e-07,1.8670802681697296e-07,1.6497098975776225e-07,1.9948636165167954e-07,1.714742694503002e-07,1.9424742170315312e-07,2.081051881930307e-07,1.5100435390991152e-07,2.1060783161885865e-07,1.7143525532503645e-07,1.701213658833467e-07,1.8274728397216222e-07,1.6803093849659945e-07,1.7421163089892389e-07,1.877365916058693e-07,0.7093761841848616,0.0004307086606551085,0.0003772973993534934,3.673424902594924e-06,0.0009121124934053633,0.0004952945438114892,0.00037589644583158055,0.5369583584868971,0.5797255584504697,1.2573401214936044,1.9560100930482742,1.666961331978161,3.0611454711069297,0.0,4.176283604634401e-06,2.1833717855072297,0.0006432103156850388,0.0003617996351857064,0.00024867264736600284,0.7720365187675106
