ace_n_theoretical_z,0,1
-1.4290147292651423,-1.4398059776516767,-1.5205090090357967
-1.4220904321223207,-1.4380861170742343,-1.5078243299885543
-1.4152336548473612,-1.4362626539015946,-1.4998211715310195
-1.408442777134888,-1.4308058361532454,-1.489585939962786
-1.401716237057051,-1.4303722268165862,-1.4735064310124497
-1.3950525282585466,-1.424181871448276,-1.4624884656313972
-1.388450197319147,-1.4180582281258396,-1.4519764386523155
-1.3819078412718098,-1.4159891248939132,-1.4294451237764099
-1.3754241052654514,-1.4058900470970852,-1.4242992730288146
-1.3689976803623412,-1.4036021267719072,-1.4093752529627526
-1.3626273014608776,-1.4008359277011722,-1.4053093302817437
-1.3563117453352471,-1.393632611497811,-1.3846052756039327
-1.3500498287841278,-1.3873090622534152,-1.3787950773318756
-1.3438404068812133,-1.3782958477351386,-1.3771491939373008
-1.3376823713208827,-1.3668483423298552,-1.3738615946366473
-1.331574648852845,-1.3653361356745088,-1.357062317644375
-1.3255161998000577,-1.364757053112228,-1.3516759357877142
-1.3195060166546382,-1.361026956255263,-1.3480007315182352
-1.313543122746876,-1.3582297174878208,-1.3470443466594715
-1.3076265709827952,-1.33031460059485,-1.3446012736059394
-1.3017554426460813,-1.329139395430136,-1.33738005257154
-1.2959288462604268,-1.3056548639472922,-1.3318479191754504
-1.2901459165086897,-1.3019300318492464,-1.29684133621226
-1.2844058132054617,-1.299481043109497,-1.288297370747618
-1.278707720319905,-1.2977495754223973,-1.2771148683240108
-1.273050845045919,-1.2850687667196132,-1.2714442768932839
-1.2674344169169056,-1.2846865891264363,-1.2679305901655256
-1.261857686962573,-1.2788460542865625,-1.2665950806593136
-1.2563199269054064,-1.2505637468834079,-1.2594806433608472
-1.2508204283945634,-1.2464095695554915,-1.2581821582466333
-1.2453585022751223,-1.241776263534661,-1.2577124942056577
-1.2399334778907383,-1.2403384139146245,-1.247193049346718
-1.234544702417872,-1.235310776491247,-1.2422952178910034
-1.229191540229895,-1.2286296730208808,-1.241321662623269
-1.2238733722894632,-1.2132371399975963,-1.23244260773584
-1.2185895955676638,-1.2077260332682351,-1.2254453165365753
-1.213339622488518,-1.2036477325732373,-1.2151242662436943
-1.2081228803975246,-1.198602290504476,-1.2026119648600433
-1.2029388110529995,-1.196851370167065,-1.1933166299572218
-1.1977868701390406,-1.191510181466175,-1.1921269476207854
-1.1926665267990217,-1.1891970763132897,-1.191570905775298
-1.1875772631885781,-1.1861357073147527,-1.1842929266002926
-1.1825185740471167,-1.1850520202677812,-1.168150310826319
-1.1774899662869251,-1.1840807920157057,-1.1666764921705863
-1.1724909585990235,-1.1792462897176028,-1.1510014642785567
-1.1675210810749368,-1.1788170252429422,-1.1477652382505033
-1.1625798748436227,-1.1786242429488945,-1.1447495431457289
-1.1576668917228294,-1.1737069509731868,-1.1367331886712528
-1.1527816938841928,-1.1656777898783952,-1.1339678699033238
-1.1479238535314327,-1.1571538846907683,-1.1302647345321335
-1.1430929525910276,-1.155325249220375,-1.1258912879705636
-1.1382885824147984,-1.148852096325815,-1.1202868421586019
-1.1335103434938414,-1.1482174462642756,-1.1193778920086914
-1.128757845183305,-1.1461026351833763,-1.11912583213911
-1.1240307054375036,-1.1455341059763646,-1.1185463923383223
-1.119328550554924,-1.1429670180443017,-1.117306815226029
-1.1146510149326596,-1.1423336618573796,-1.108486666753783
-1.1099977408298738,-1.1304099580929061,-1.100767442681119
-1.105368378139887,-1.124782732074603,-1.0821260659392982
-1.100762584170507,-1.123826923469934,-1.0817044186541165
-1.096180023432261,-1.1149469551462585,-1.074830233168487
-1.0916203674341678,-1.0971845694040012,-1.068128671834505
-1.0870832944867503,-1.0939451354196468,-1.0680119650216409
-1.0825684895119625,-1.0906016894391708,-1.066295192852957
-1.0780756438597567,-1.0888033280638185,-1.064933242866842
-1.073604455130997,-1.0830541882235092,-1.0628779631496148
-1.0691546270064718,-1.077388463665333,-1.050148579538535
-1.0647258690817456,-1.0741177847024088,-1.049332378126869
-1.0603178967076075,-1.0699561285529016,-1.0382697599328239
-1.0559304308358974,-1.0667501040656076,-1.0342592943036006
-1.0515631978704925,-1.0593680584068348,-1.0337630365619568
-1.0472159295232384,-1.0585231212941513,-1.0295852299557797
-1.0428883626746381,-1.053525025309555,-1.0213191386132832
-1.038580239239107,-1.0478215986109314,-1.015733461956019
-1.0342913060346124,-1.0454520832403027,-1.0121822120041475
-1.0300213146565291,-1.0437246298746483,-1.0120236985646334
-1.0257700213555496,-1.0422316229584494,-1.0091036856748588
-1.0215371869194867,-1.0380886409331462,-1.007762259912427
-1.0173225765588283,-1.0370567732019755,-1.004563190289422
-1.0131259597958915,-1.0339823936360382,-0.9959936554773701
-1.0089471103574517,-1.0323210368600622,-0.9930393551109911
-1.0047858060707053,-1.0274458082627036,-0.9900360595398694
-1.0006418287624492,-1.0274028111876163,-0.9892929368547102
-0.9965149641613579,-1.027111116227408,-0.9867608429740692
-0.9924050018032362,-1.0248840911331107,-0.9790286389631203
-0.9883117349391506,-1.0224817547762446,-0.9770794015116726
-0.984234960446325,-1.0180278149744082,-0.9763630973667096
-0.9801744787417053,-1.016242674298997,-0.9743917826864866
-0.9761300936980973,-1.0094363238861952,-0.9736020487052116
-0.9721016125627848,-1.0084047012204513,-0.9667998865341586
-0.9680888458785382,-1.005428497503257,-0.9639322275301799
-0.9640916074069344,-0.9986050191098309,-0.9512243113638933
-0.9601097140539036,-0.9915517607147734,-0.9484101507072409
-0.9561429857974221,-0.9913752402801769,-0.9428742847291249
-0.952191245617287,-0.9900809833587597,-0.936969530208743
-0.9482543194268878,-0.9850462128515535,-0.9331703540289751
-0.9443320360069191,-0.9769706743977902,-0.9313116497488485
-0.9404242269409587,-0.9752279853381741,-0.9219690005741119
-0.9365307265528551,-0.9748145888227269,-0.9174291899692874
-0.9326513718458571,-0.9717456218945741,-0.9106526581600615
-0.9287860024434343,-0.965727358085442,-0.9100091063117032
-0.9249344605317251,-0.9618091702718946,-0.9093475063632899
-0.9210965908035642,-0.955759761526393,-0.9091460571507757
-0.9172722404040338,-0.9494076273393988,-0.903322084956012
-0.9134612588774913,-0.9457079129930862,-0.9028605312692058
-0.9096634981160243,-0.9371192915768556,-0.8944490516238943
-0.9058788123092846,-0.9272630752565189,-0.8918385056608028
-0.9021070578956625,-0.9265853318542712,-0.8902228487225186
-0.8983480935147531,-0.9208561193860236,-0.8852501805568597
-0.8946017799610746,-0.9187162106348757,-0.8647119707328776
-0.8908679801390024,-0.9176048236112447,-0.8610793505589599
-0.887146559018876,-0.9142908640306835,-0.8603048093207782
-0.8834373835942454,-0.9141642499389091,-0.8539061886879635
-0.8797403228402193,-0.911941273499012,-0.843524856117529
-0.8760552476728831,-0.9062308843275146,-0.8417443198424305
-0.8723820309097523,-0.9017001823988241,-0.8407501738621788
-0.8687205472312284,-0.8968233574821731,-0.8388489888400609
-0.8650706731430313,-0.8962907071071861,-0.824238684300822
-0.861432286939572,-0.8942785367980981,-0.8233717130022637
-0.8578052686682432,-0.888327378003004,-0.8201319049743486
-0.8541895000945975,-0.8864509088661819,-0.8143710789325529
-0.8505848646683848,-0.8837872400547084,-0.8120465107249355
-0.8469912474904282,-0.8815230317473202,-0.8091632386700975
-0.8434085352803098,-0.8769632013898903,-0.8073320831847947
-0.8398366163448432,-0.8757543673759274,-0.8061426745512362
-0.8362753805473111,-0.8693549510681753,-0.8052611242339017
-0.8327247192774436,-0.8676963800556183,-0.7995627876833815
-0.8291845254221185,-0.8651956301062138,-0.7959926427893615
-0.8256546933367592,-0.8626043250253913,-0.7916038624613108
-0.8221351188174142,-0.8603279351301992,-0.7856973930008574
-0.8186256990734948,-0.8555184904680315,-0.7803640627513
-0.8151263327011556,-0.854036198732141,-0.7782980855546724
-0.8116369196572971,-0.8537042218432837,-0.7764777490498274
-0.8081573612341749,-0.8488731404757562,-0.774241403869472
-0.8046875600345965,-0.8474431057651594,-0.7731004588108119
-0.8012274199476918,-0.8430744352370586,-0.7723463743716342
-0.7977768461252381,-0.8272814917963581,-0.7693526121489745
-0.7943357449585282,-0.8257808622402557,-0.7687218441469595
-0.7909040240557627,-0.8228804530104625,-0.7655246929632745
-0.7874815922199551,-0.8178247447420197,-0.7596517702262984
-0.7840683594273347,-0.8158935265855894,-0.7583687388085635
-0.7806642368062335,-0.8135787665752715,-0.7562191624368994
-0.777269136616444,-0.8073180014626842,-0.7494449783720304
-0.7738829722290368,-0.8060763111182135,-0.7476307480174134
-0.7705056581066221,-0.797520287875853,-0.7440291151291525
-0.7671371097840485,-0.7960621474384505,-0.7395847753707679
-0.7637772438495225,-0.7884775084554223,-0.7384278704569005
-0.7604259779261412,-0.7788715669697684,-0.7371936659080505
-0.7570832306538241,-0.7765179280193408,-0.7370803487443525
-0.7537489216716377,-0.7742468177748274,-0.7364142561743341
-0.7504229716004978,-0.7723016003102907,-0.7341354729840878
-0.747105302026245,-0.7704491604328018,-0.7332972137529319
-0.7437958354830783,-0.7678314088941197,-0.7278987917378948
-0.7404944954373419,-0.7662756513757297,-0.7248081840097069
-0.7372012062716543,-0.7631305028767403,-0.7206040881598743
-0.7339158932693708,-0.7626802687256687,-0.7199864170413308
-0.7306384825993719,-0.7621574899058834,-0.7178232877915959
-0.7273689013011686,-0.7562759850484204,-0.7134322896049835
-0.724107077270317,-0.7555816844874788,-0.7078721865980835
-0.7208529392441334,-0.7549721827292181,-0.7031833086956611
-0.7176064167877054,-0.7487261001573501,-0.6994942926258434
-0.7143674402801876,-0.7478067048862302,-0.6972962181100976
-0.7111359409013774,-0.746148801387135,-0.6890706439307613
-0.7079118506185641,-0.7455464313851088,-0.6788258163723021
-0.7046951021736431,-0.7409316148609975,-0.6694131067225968
-0.70148562907049,-0.7344903574750921,-0.6687602339734535
-0.6982833655625877,-0.7338675474119025,-0.6677080434309863
-0.6950882466409006,-0.731666157102728,-0.6670483270558483
-0.6919002080219895,-0.728868156605496,-0.6578260339320309
-0.6887191861363626,-0.7263829579655161,-0.652778881103684
-0.6855451181170552,-0.7252392566116747,-0.6460692107570514
-0.6823779417884337,-0.7250862295239588,-0.6377259808212619
-0.6792175956552189,-0.716396763367521,-0.630493050644291
-0.6760640188917231,-0.7134983767710298,-0.6283669391575817
-0.6729171513312944,-0.7122609774557501,-0.6255151795940267
-0.6697769334559663,-0.701968532773196,-0.6235525882259007
-0.6666433063863063,-0.6860181031882778,-0.6234649719146736
-0.6635162118714568,-0.6856003128342,-0.6200998367867521
-0.6603955922793686,-0.6712231253125861,-0.6123723572079516
-0.6572813905872175,-0.6687390188114735,-0.6116845585622911
-0.6541735503720033,-0.6619098317397978,-0.6108586479165075
-0.6510720158013261,-0.6588261234100545,-0.610067188263069
-0.6479767316243346,-0.6535440584667308,-0.6073839833610784
-0.6448876431628431,-0.653340585575395,-0.6068236636266666
-0.641804696302616,-0.6525866683325164,-0.6039110710371834
-0.6387278374848112,-0.6487008234136824,-0.6037556023853254
-0.6356570136975827,-0.6466515346385604,-0.6033916835806669
-0.6325921724678368,-0.6443754992474338,-0.5966569949193438
-0.6295332618531404,-0.640243415788472,-0.5962080677418068
-0.6264802304337754,-0.6392661612158185,-0.594977871312834
-0.6234330273049375,-0.6291393882097476,-0.594210663931004
-0.6203916020690775,-0.6282709645684144,-0.5860850730437732
-0.6173559048283787,-0.6263994464402801,-0.5855163796407858
-0.6143258861773697,-0.6216631608198577,-0.5789439631175709
-0.611301497195671,-0.6200965645546799,-0.5788697923204547
-0.6082826894408673,-0.6163476305291186,-0.5787407562940557
-0.6052694149415093,-0.6147446965423912,-0.576940453573746
-0.6022616261902376,-0.6111337141596345,-0.5705522925334515
-0.5992592761370268,-0.611016212377587,-0.5676283063810685
-0.5962623181825503,-0.6092477996461948,-0.5648325981146811
-0.5932707061716577,-0.607073133166696,-0.5617704065649961
-0.5902843943869686,-0.6049529113559509,-0.5607777697017556
-0.5873033375425751,-0.6041077544884119,-0.559232029005519
-0.5843274907778542,-0.5972111497327364,-0.5583641220562607
-0.5813568096513856,-0.5949964860630144,-0.5567135516221294
-0.578391250134974,-0.5935479076241084,-0.5538830995709136
-0.5754307686077731,-0.5894656846498488,-0.5513013804729134
-0.5724753218505098,-0.587727464661224,-0.5481844190863575
-0.5695248670398051,-0.5849509238685036,-0.5479159449685019
-0.5665793617425917,-0.581180384916983,-0.5468094185827229
-0.5636387639106246,-0.5791111703295118,-0.5398356703894949
-0.5607030318750833,-0.5787554677022091,-0.5396526968661206
-0.5577721243412649,-0.5758582104620958,-0.5389991981092527
-0.5548460003833636,-0.5754878417915936,-0.5354142345875106
-0.5519246194393378,-0.5660853141764732,-0.5342253436957887
-0.5490079413058611,-0.5582282787482669,-0.530685448387016
-0.5460959261333559,-0.5479252654884135,-0.5289180493386363
-0.5431885344211086,-0.5467433259981636,-0.5262979391153002
-0.5402857270124635,-0.5395306308985057,-0.5228042187933251
-0.5373874650900954,-0.5361692088942277,-0.5225895228808487
-0.5344937101713576,-0.5349042196360756,-0.5185546065932468
-0.5316044241037058,-0.5320966335212401,-0.5128708953298563
-0.5287195690601938,-0.5273967280820104,-0.5115268823209663
-0.5258391075350426,-0.5226845571732557,-0.5105255945056116
-0.522963002339279,-0.5194458354784693,-0.5050885256655995
-0.520091216596443,-0.5177363232130685,-0.5006086604048045
-0.5172237137383637,-0.5175136922915291,-0.5000096178956512
-0.5143604575010011,-0.5164257273856474,-0.49995198195268137
-0.511501411920353,-0.5132328205900482,-0.4982661772953481
-0.5086465413284254,-0.5118095582551672,-0.4967177361618798
-0.5057958103492657,-0.5103835345614759,-0.4957332050483778
-0.5029491838950579,-0.5081960877660527,-0.4919645277806384
-0.5001066271622767,-0.48445002004237103,-0.4905069332108446
-0.4972681056279012,-0.48139320102712296,-0.4898834028234534
-0.49443358504568685,-0.4811513369264422,-0.4898498317073623
-0.4916030314424935,-0.4811417440094273,-0.48962727752621904
-0.4887764111146695,-0.4804234598685747,-0.4828008493802416
-0.4859536906244905,-0.47452788557623177,-0.48251299525942787
-0.48313483679665137,-0.4684768526901108,-0.48173823455910125
-0.48031981671481105,-0.46682313304795037,-0.4808396632830141
-0.47750859771818926,-0.4642148780647027,-0.48018158263065264
-0.474701147398213,-0.4629389561168408,-0.4800228011016307
-0.4718974335952135,-0.4577483844336802,-0.47965557878376447
-0.46909742439517155,-0.45094998728006497,-0.4759474802793548
-0.4663010881265105,-0.44151957861842794,-0.4754969950759351
-0.4635083933569366,-0.4400038642115358,-0.4715141556844421
-0.4607193088903253,-0.43888783165479595,-0.47026690360097356
-0.4579338037636521,-0.43790697122980465,-0.4698769286468426
-0.45515184724396895,-0.43113407330335374,-0.46959502843737233
-0.4523734088254233,-0.4309401434030883,-0.46778830218468853
-0.44959845822632,-0.43052798442763984,-0.4657755967153501
-0.44682696538622596,-0.42890979116818967,-0.4631836893087067
-0.4440589004631145,-0.42343749894886423,-0.4631387327970678
-0.44129423383055216,-0.42326682095788193,-0.4622926922759695
-0.4385329360749231,-0.4231025535807718,-0.45723456093883647
-0.4357749779926946,-0.42260151562636505,-0.4555216673866479
-0.4330203305877187,-0.42133256202944397,-0.4532515820363261
-0.43026896506857354,-0.41985887239532144,-0.4530146177297691
-0.42752085284594,-0.41572674784067065,-0.4480345553995084
-0.4247759655300155,-0.412402545576318,-0.4474562374528998
-0.42203427492796325,-0.4121821176107979,-0.4472005804536552
-0.419295753041396,-0.41005874329839964,-0.4444729777283674
-0.416560372063895,-0.40872279563678454,-0.43716094891870916
-0.41382810437856193,-0.40704722595841314,-0.4320584329135537
-0.4110989225556043,-0.40625541758807937,-0.43096636998325355
-0.40837279934995346,-0.3961192337791391,-0.4267604385957539
-0.4056497076989145,-0.3945117618479995,-0.42671853254320824
-0.4029296207198474,-0.39448371453645276,-0.42427774681817876
-0.4002125117078794,-0.39370814689018535,-0.41969846586242326
-0.39749835413364726,-0.3930816186256637,-0.4189808517432416
-0.3947871216410699,-0.39059503254145805,-0.418668786073789
-0.3920787880451495,-0.38975907172947943,-0.41234589186474535
-0.3893733273298023,-0.38901422797802526,-0.40964149871846606
-0.3866707136457164,-0.384290341599045,-0.39408003695639476
-0.38397092130823895,-0.382563953639631,-0.3908620449921335
-0.38127392479528904,-0.3718143849332427,-0.38760989841436466
-0.37857969874529823,-0.37145063489053803,-0.38611397471684206
-0.37588821795517746,-0.3710956321905654,-0.3851683719246539
-0.37319945737830973,-0.37077804532538355,-0.37882613541904936
-0.3705133921225674,-0.36916725248569404,-0.3746464216949608
-0.36782999744835626,-0.36152965644674057,-0.3727500834404754
-0.36514924876668226,-0.36107916497297543,-0.3699238902517027
-0.36247112163724376,-0.35976984371494186,-0.3685076155605047
-0.3597955917665468,-0.3596435460746027,-0.3675673565746956
-0.357122635006044,-0.35860427352102975,-0.3620282113038682
-0.354452227350296,-0.35488152372312526,-0.35984691203493196
-0.35178434493515626,-0.35205035691498443,-0.3595102312518902
-0.34911896403597675,-0.3498887724999554,-0.35917666719713953
-0.34645606106583676,-0.3441989237097885,-0.3583443321841429
-0.34379561257379215,-0.3421135870117162,-0.3581017162763866
-0.3411375952431459,-0.34103875967979835,-0.35773472118159844
-0.33848198588973977,-0.3374677220576453,-0.35493764952870294
-0.3358287614602655,-0.33307591483246657,-0.3483181899787939
-0.3331778990305966,-0.33306388146678895,-0.34661650143553224
-0.33052937580413966,-0.33262151523435624,-0.3443045849029813
-0.3278831691102048,-0.33134166107824864,-0.3416534457844
-0.32523925640239537,-0.3305414245453642,-0.3307419527344693
-0.3225976152570161,-0.32588228417038784,-0.3268499469623667
-0.3199582233714995,-0.32453567392678595,-0.32616610930248346
-0.31732105856285076,-0.31697009663543907,-0.3255461943149101
-0.3146860987661101,-0.3166460209188054,-0.31827387045789607
-0.3120533220328322,-0.3142963999005347,-0.3172960442608868
-0.3094227065295837,-0.3132063119884461,-0.3092535633940744
-0.30679423053645655,-0.3096380929615361,-0.30663795563113133
-0.3041678724455986,-0.30961250347557745,-0.3056365120756557
-0.3015436107597603,-0.30653296065798286,-0.30534077715311125
-0.2989214240908573,-0.30637259576095416,-0.2996892315544104
-0.296301291158549,-0.30245317927971854,-0.2971258097867044
-0.29368319078883237,-0.3007569270937889,-0.2929691955795275
-0.2910671019126514,-0.29556007331492296,-0.28894589670032556
-0.2884530035645209,-0.29073173005862735,-0.2851317040937973
-0.2858408748811656,-0.29042273056139817,-0.28411820543834504
-0.28323069510017346,-0.28658936140841496,-0.2787853550458441
-0.2806224435586632,-0.28594494660523107,-0.2737317740988372
-0.278016099691966,-0.28489865480972487,-0.2735523458999908
-0.2754116430323206,-0.279680623108356,-0.27168953113084443
-0.27280905320758236,-0.27959075869967653,-0.2603075251856969
-0.2702083099399453,-0.2786763426657624,-0.25973105524076695
-0.26760939304467757,-0.27684552298388343,-0.2560434764514496
-0.26501228242886904,-0.27265295648716553,-0.2549968163149423
-0.2624169580901926,-0.2714470787383236,-0.25417583776836233
-0.2598234001156768,-0.27031125396167915,-0.24974191651224303
-0.25723158868049156,-0.2700385868517885,-0.24821398450726836
-0.25464150404674535,-0.26749492393813523,-0.2463864436040982
-0.25205312656229445,-0.2658972275968271,-0.24441465754215924
-0.24946643665956364,-0.262763698606856,-0.23979579795275638
-0.2468814148543784,-0.2619315262438046,-0.2370183826768474
-0.24429804174480832,-0.2545238652074291,-0.23545453878751893
-0.2417162980100216,-0.24975444606869224,-0.2302747318695678
-0.23913616440915003,-0.24949515141802112,-0.2301206394390744
-0.2365576217801652,-0.2472725443042402,-0.22930285381709478
-0.23398065103876436,-0.24356792157871468,-0.22912287848793866
-0.2314052331772677,-0.24256996520187146,-0.22856046327054522
-0.2288313492635247,-0.24092370466111168,-0.22064910933043758
-0.22625898043983075,-0.2339881168292781,-0.22007051082339302
-0.22368810792185392,-0.23203040101934655,-0.21999504738016767
-0.22111871299757055,-0.22887437920493642,-0.2175506581280404
-0.21855077702621106,-0.22703753730317908,-0.21391366712476412
-0.21598428143721454,-0.22636651728595086,-0.2137034732314115
-0.21341920772919243,-0.22596876995871534,-0.21229266455673967
-0.21085553746890148,-0.22500644113407317,-0.2088129134380219
-0.20829325229022513,-0.2231980119786275,-0.20354005407459239
-0.2057323338931637,-0.22251875602075138,-0.19981921970305905
-0.20317276404283302,-0.21034004512722432,-0.19364511525446357
-0.20061452456847143,-0.20503800293900182,-0.19325902011509621
-0.19805759736245473,-0.19984897463114762,-0.17877349225663228
-0.1955019643793194,-0.19696128958694434,-0.17360226456085417
-0.19294760763479377,-0.19342241892391146,-0.16975384137206023
-0.19039450920483653,-0.19302638994779467,-0.16929935290249368
-0.1878426512246831,-0.18344503848135868,-0.16645579667365998
-0.18529201588789962,-0.1786298320921723,-0.16540832672733302
-0.18274258544544394,-0.17764155609821022,-0.16501453325127508
-0.18019434220473382,-0.17727620944293698,-0.1638506348444444
-0.1776472685287226,-0.17646748074844867,-0.16332154009020888
-0.175101346834981,-0.17456772809168916,-0.15950237690281266
-0.17255655959478663,-0.17237751849839708,-0.15138916881036915
-0.1700128893322194,-0.1686985139258861,-0.14971677768039254
-0.1674703186232639,-0.16835740856649792,-0.14778995598983938
-0.16492883009491788,-0.16756758794081927,-0.14331238062733687
-0.16238840642430744,-0.16680249646016204,-0.13434235977700726
-0.15984903033780784,-0.16546440189822073,-0.13320814481938273
-0.1573106846101707,-0.1566907235471068,-0.13309460454133334
-0.15477335206365714,-0.1560280149634858,-0.1328936512430063
-0.15223701556717642,-0.15537498776271275,-0.12678297035487968
-0.14970165803543056,-0.15125706554742574,-0.12644422905129105
-0.1471672624280644,-0.1449177164418812,-0.12301552775761573
-0.14463381174882106,-0.14309971685144146,-0.12188076466125625
-0.14210128904470284,-0.14276798699088172,-0.11570525095498647
-0.13956967740513732,-0.14244926134522917,-0.11182595974847062
-0.13703895996114848,-0.14188903185069868,-0.1114603072015407
-0.134509119884533,-0.13769646430828836,-0.10912015371584574
-0.13198014038704126,-0.13267983613592255,-0.10812320878487788
-0.12945200471956325,-0.1312633514696108,-0.10775177948237794
-0.12692469617131924,-0.12840311439220486,-0.10619530212993583
-0.1243981980690547,-0.12760863087947755,-0.10393572982603863
-0.12187249377624018,-0.12471744926471638,-0.09876729190115524
-0.11934756669227513,-0.1191027539837243,-0.09707707555028376
-0.1168234002516962,-0.11485032079094726,-0.09214783214432888
-0.11429997792338965,-0.11455258399145174,-0.09087418339196524
-0.11177728320980798,-0.10982572259236321,-0.08825487982837871
-0.10925529964619018,-0.10305429926024409,-0.08444694641278225
-0.10673401079978624,-0.10098356718738354,-0.0837285969187102
-0.10421340026908517,-0.09919180608776128,-0.08190195758134441
-0.10169345168304682,-0.09873535701468875,-0.07493558998499067
-0.09917414870033726,-0.0980302434196521,-0.07439601754373558
-0.09665547500856764,-0.09650262948130368,-0.07356515546084955
-0.0941374143235364,-0.08987940153671774,-0.07169385909625092
-0.09161995038847481,-0.08841511150193858,-0.07130202982590375
-0.08910306697329581,-0.07947778001410898,-0.0693983826652721
-0.08658674787384586,-0.07461783151631401,-0.06924971990464383
-0.08407097691115972,-0.07456477262208232,-0.06802417515305159
-0.08155573793071842,-0.07455482157323332,-0.06638931261104612
-0.07904101480170984,-0.06917617879858678,-0.06474615820719246
-0.07652679141629237,-0.06311979262488497,-0.06114168947721706
-0.07401305168886034,-0.06148447099741432,-0.05889110683475718
